rad_haplotyper -v ONC.recode.vcf -b mapped_filtered.bed --genomic_ref -r reference.fasta -x 35 -d 10 -z 3 -m .25 -g ONC.gen -p popmap -e --vcfout ONC.haplotyped.vcf
Locus	Sites	Haplotypes	Inds_Haplotyped	Total_Inds	Prop_Haplotyped	Status	Poss_Paralog	Low_Cov/Geno_Err	Miss_Geno	Comment
Contig_14875	1	2	373	408	0.914	PASSED	0	0	35	
Contig_7279	2	3	391	408	0.958	PASSED	0	2	15	
Contig_9190	1	2	401	408	0.983	PASSED	0	0	7	
Contig_12223	2	3	379	408	0.929	PASSED	1	0	28	
Contig_15111	2	3	379	408	0.929	PASSED	2	0	27	
Contig_3497	1	2	379	408	0.929	PASSED	0	0	29	
Contig_3399	1	2	385	408	0.944	PASSED	0	0	23	
Contig_6352	1	2	382	408	0.936	PASSED	0	0	26	
Contig_9691	2	3	387	408	0.949	PASSED	0	0	21	
Contig_4507	1	2	377	408	0.924	PASSED	0	0	31	
Contig_13964	1	2	391	408	0.958	PASSED	0	0	17	
Contig_1424	1	2	385	408	0.944	PASSED	0	0	23	
Contig_6680	1	2	384	408	0.941	PASSED	0	0	24	
Contig_8816	2	3	374	408	0.917	PASSED	0	0	34	
Contig_5038	2	3	388	408	0.951	PASSED	2	0	18	
Contig_733	0	0	0	408	0.000	FILTERED	0	352	56	Missing data
Contig_14198	0	0	0	408	0.000	FILTERED	0	377	31	Missing data
Contig_2417	1	2	383	408	0.939	PASSED	0	0	25	
Contig_423	1	2	384	408	0.941	PASSED	0	0	24	
Contig_1312	1	2	370	408	0.907	PASSED	0	0	38	
Contig_10676	1	2	384	408	0.941	PASSED	0	0	24	
Contig_13789	1	2	380	408	0.931	PASSED	0	0	28	
Contig_10562	1	2	390	408	0.956	PASSED	0	0	18	
Contig_15845	1	2	389	408	0.953	PASSED	0	0	19	
Contig_568	2	3	384	408	0.941	PASSED	0	0	24	
Contig_10985	2	3	387	408	0.949	PASSED	0	0	21	
Contig_6052	1	2	393	408	0.963	PASSED	0	0	15	
Contig_10517	1	2	374	408	0.917	PASSED	0	0	34	
Contig_14043	0	0	0	408	0.000	FILTERED	0	371	37	Missing data
Contig_11587	1	2	378	408	0.926	PASSED	0	0	30	
Contig_5829	1	2	381	408	0.934	PASSED	0	0	27	
Contig_2779	1	2	380	408	0.931	PASSED	0	0	28	
Contig_2982	1	2	381	408	0.934	PASSED	0	0	27	
Contig_12344	1	2	373	408	0.914	PASSED	0	0	35	
Contig_1482	1	2	389	408	0.953	PASSED	0	0	19	
Contig_285	1	2	387	408	0.949	PASSED	0	0	21	
Contig_5489	2	2	383	408	0.939	PASSED	1	0	24	
Contig_6818	0	0	0	408	0.000	FILTERED	0	365	43	Missing data
Contig_4952	1	2	379	408	0.929	PASSED	0	0	29	
Contig_10322	4	3	387	408	0.949	PASSED	1	3	17	
Contig_4311	1	2	374	408	0.917	PASSED	0	0	34	
Contig_15663	1	2	393	408	0.963	PASSED	0	0	15	
Contig_9002	0	0	0	408	0.000	FILTERED	0	365	43	Missing data
Contig_9969	1	2	382	408	0.936	PASSED	0	0	26	
Contig_4726	1	2	394	408	0.966	PASSED	0	0	14	
Contig_15391	0	0	0	408	0.000	FILTERED	0	361	47	Missing data
Contig_13652	1	2	395	408	0.968	PASSED	0	0	13	
Contig_14883	2	2	390	408	0.956	PASSED	0	0	18	
Contig_6531	1	2	374	408	0.917	PASSED	0	0	34	
Contig_14693	2	4	378	408	0.926	PASSED	0	0	30	
Contig_12964	1	2	375	408	0.919	PASSED	0	0	33	
Contig_1400	1	2	391	408	0.958	PASSED	0	0	17	
Contig_1926	2	2	380	408	0.931	PASSED	0	0	28	
Contig_7485	0	0	0	408	0.000	FILTERED	0	379	29	Missing data
Contig_5907	0	0	0	408	0.000	FILTERED	0	376	32	Missing data
Contig_12777	1	2	369	408	0.904	PASSED	0	0	39	
Contig_7583	2	3	393	408	0.963	PASSED	0	0	15	
Contig_2621	1	2	395	408	0.968	PASSED	0	0	13	
Contig_386	1	2	377	408	0.924	PASSED	0	0	31	
Contig_977	3	3	385	408	0.944	PASSED	0	2	21	
Contig_3605	1	2	384	408	0.941	PASSED	0	0	24	
Contig_889	1	2	383	408	0.939	PASSED	0	0	25	
Contig_3082	1	2	376	408	0.922	PASSED	0	0	32	
Contig_14211	1	2	376	408	0.922	PASSED	0	0	32	
Contig_6424	2	3	386	408	0.946	PASSED	0	0	22	
Contig_10547	1	2	372	408	0.912	PASSED	0	0	36	
Contig_1144	1	2	398	408	0.975	PASSED	0	0	10	
Contig_7840	0	0	0	408	0.000	FILTERED	0	357	51	Missing data
Contig_5936	3	4	379	408	0.929	PASSED	1	0	28	
Contig_5623	3	3	386	408	0.946	PASSED	1	0	21	
Contig_2933	1	2	377	408	0.924	PASSED	0	0	31	
Contig_3132	1	2	393	408	0.963	PASSED	0	0	15	
Contig_4665	2	3	380	408	0.931	PASSED	1	1	26	
Contig_4816	2	1	1	408	0.002	FILTERED	0	358	49	Missing data
Contig_8927	1	2	381	408	0.934	PASSED	0	0	27	
Contig_6059	1	2	384	408	0.941	PASSED	0	0	24	
Contig_8392	1	2	381	408	0.934	PASSED	0	0	27	
Contig_9622	1	2	375	408	0.919	PASSED	0	0	33	
Contig_14457	0	0	0	408	0.000	FILTERED	0	372	36	Missing data
Contig_7913	1	2	384	408	0.941	PASSED	0	0	24	
Contig_12273	1	2	392	408	0.961	PASSED	0	0	16	
Contig_6257	3	3	384	408	0.941	PASSED	0	0	24	
Contig_11814	2	3	377	408	0.924	PASSED	0	0	31	
Contig_15436	2	3	377	408	0.924	PASSED	0	0	31	
Contig_10635	0	0	0	408	0.000	FILTERED	0	372	36	Missing data
Contig_2038	3	4	384	408	0.941	PASSED	0	0	24	
Contig_13613	0	0	0	408	0.000	FILTERED	0	358	50	Missing data
Contig_7632	0	0	0	408	0.000	FILTERED	0	349	59	Missing data
Contig_2527	0	0	0	408	0.000	FILTERED	0	372	36	Missing data
Contig_6263	1	2	388	408	0.951	PASSED	0	0	20	
Contig_1397	2	2	393	408	0.963	PASSED	0	0	15	
Contig_6400	1	2	379	408	0.929	PASSED	0	0	29	
Contig_5781	1	2	393	408	0.963	PASSED	0	0	15	
Contig_13837	1	2	390	408	0.956	PASSED	0	0	18	
Contig_6095	2	2	387	408	0.949	PASSED	0	0	21	
Contig_3618	1	2	374	408	0.917	PASSED	0	0	34	
Contig_7322	0	0	0	408	0.000	FILTERED	0	368	40	Missing data
Contig_11995	0	0	0	408	0.000	FILTERED	0	357	51	Missing data
Contig_917	2	3	379	408	0.929	PASSED	0	0	29	
Contig_15610	0	0	0	408	0.000	FILTERED	0	381	27	Missing data
Contig_12726	1	2	392	408	0.961	PASSED	0	0	16	
Contig_11492	1	2	396	408	0.971	PASSED	0	0	12	
Contig_7390	1	2	386	408	0.946	PASSED	0	0	22	
Contig_14959	1	2	377	408	0.924	PASSED	0	0	31	
Contig_6269	2	3	376	408	0.922	PASSED	0	0	32	
Contig_15848	1	2	382	408	0.936	PASSED	0	0	26	
Contig_2151	1	2	387	408	0.949	PASSED	0	0	21	
Contig_6986	1	2	379	408	0.929	PASSED	0	0	29	
Contig_2383	1	2	383	408	0.939	PASSED	0	0	25	
Contig_992	0	0	0	408	0.000	FILTERED	0	362	46	Missing data
Contig_714	2	3	400	408	0.980	PASSED	0	0	8	
Contig_10902	1	2	391	408	0.958	PASSED	0	0	17	
Contig_1274	0	0	0	408	0.000	FILTERED	0	359	49	Missing data
Contig_8390	1	2	387	408	0.949	PASSED	0	0	21	
Contig_11426	0	0	0	408	0.000	FILTERED	0	365	43	Missing data
Contig_5758	1	2	386	408	0.946	PASSED	0	0	22	
Contig_1689	1	2	383	408	0.939	PASSED	0	0	25	
Contig_2737	1	2	387	408	0.949	PASSED	0	0	21	
Contig_9951	3	4	391	408	0.958	PASSED	0	0	17	
Contig_8507	0	0	0	408	0.000	FILTERED	0	351	57	Missing data
Contig_4749	1	2	383	408	0.939	PASSED	0	0	25	
Contig_90	1	2	382	408	0.936	PASSED	0	0	26	
Contig_14699	1	2	384	408	0.941	PASSED	0	0	24	
Contig_4831	1	2	390	408	0.956	PASSED	0	0	18	
Contig_4595	1	2	383	408	0.939	PASSED	0	0	25	
Contig_2146	1	2	391	408	0.958	PASSED	0	0	17	
Contig_3546	1	2	374	408	0.917	PASSED	0	0	34	
Contig_2258	1	2	394	408	0.966	PASSED	0	0	14	
Contig_213	1	2	375	408	0.919	PASSED	0	0	33	
Contig_12217	1	2	396	408	0.971	PASSED	0	0	12	
Contig_9240	1	2	399	408	0.978	PASSED	0	0	9	
Contig_5	0	0	0	408	0.000	FILTERED	0	353	55	Missing data
Contig_14646	1	2	390	408	0.956	PASSED	0	0	18	
Contig_10926	2	3	400	408	0.980	PASSED	0	0	8	
Contig_13865	1	2	374	408	0.917	PASSED	0	0	34	
Contig_6695	2	3	380	408	0.931	PASSED	0	0	28	
Contig_4812	1	2	392	408	0.961	PASSED	0	0	16	
Contig_4783	1	2	392	408	0.961	PASSED	0	0	16	
Contig_9319	1	2	396	408	0.971	PASSED	0	0	12	
Contig_7739	1	2	386	408	0.946	PASSED	0	0	22	
Contig_7355	1	2	400	408	0.980	PASSED	0	0	8	
Contig_2670	0	0	0	408	0.000	FILTERED	0	363	45	Missing data
Contig_1489	1	2	373	408	0.914	PASSED	0	0	35	
Contig_7303	2	4	370	408	0.907	PASSED	3	0	35	
Contig_11811	1	2	396	408	0.971	PASSED	0	0	12	
Contig_813	1	2	383	408	0.939	PASSED	0	0	25	
Contig_12048	1	2	397	408	0.973	PASSED	0	0	11	
Contig_14209	1	2	380	408	0.931	PASSED	0	0	28	
Contig_10884	2	3	368	408	0.902	PASSED	3	2	35	
Contig_8251	1	2	385	408	0.944	PASSED	0	0	23	
Contig_6820	1	2	381	408	0.934	PASSED	0	0	27	
Contig_2481	1	2	405	408	0.993	PASSED	0	0	3	
Contig_11109	2	2	376	408	0.922	PASSED	0	0	32	
Contig_8035	1	2	376	408	0.922	PASSED	0	0	32	
Contig_13760	1	2	375	408	0.919	PASSED	0	0	33	
Contig_5185	1	2	394	408	0.966	PASSED	0	0	14	
Contig_9271	1	2	372	408	0.912	PASSED	0	0	36	
Contig_14248	1	2	382	408	0.936	PASSED	0	0	26	
Contig_1881	3	4	389	408	0.953	PASSED	0	0	19	
Contig_857	1	2	391	408	0.958	PASSED	0	0	17	
Contig_6311	1	2	373	408	0.914	PASSED	0	0	35	
Contig_10022	1	2	386	408	0.946	PASSED	0	0	22	
Contig_14444	1	2	382	408	0.936	PASSED	0	0	26	
Contig_9504	1	2	380	408	0.931	PASSED	0	0	28	
Contig_15434	1	2	372	408	0.912	PASSED	0	0	36	
Contig_6566	1	2	386	408	0.946	PASSED	0	0	22	
Contig_2678	1	2	384	408	0.941	PASSED	0	0	24	
Contig_9413	1	2	386	408	0.946	PASSED	0	0	22	
Contig_1718	1	2	368	408	0.902	PASSED	0	0	40	
Contig_15155	1	2	373	408	0.914	PASSED	0	0	35	
Contig_13148	1	2	376	408	0.922	PASSED	0	0	32	
Contig_10646	3	4	364	408	0.892	PASSED	4	0	40	
Contig_4748	1	2	378	408	0.926	PASSED	0	0	30	
Contig_1196	1	2	387	408	0.949	PASSED	0	0	21	
Contig_521	1	2	385	408	0.944	PASSED	0	0	23	
Contig_6240	1	2	371	408	0.909	PASSED	0	0	37	
Contig_2584	1	2	382	408	0.936	PASSED	0	0	26	
Contig_7040	1	2	391	408	0.958	PASSED	0	0	17	
Contig_8222	1	2	389	408	0.953	PASSED	0	0	19	
Contig_5732	1	2	383	408	0.939	PASSED	0	0	25	
Contig_13968	1	2	396	408	0.971	PASSED	0	0	12	
Contig_6937	0	0	0	408	0.000	FILTERED	0	368	40	Missing data
Contig_5585	3	4	382	408	0.936	PASSED	3	1	22	
Contig_13658	1	2	389	408	0.953	PASSED	0	0	19	
Contig_10838	0	0	0	408	0.000	FILTERED	0	363	45	Missing data
Contig_11032	0	0	0	408	0.000	FILTERED	0	366	42	Missing data
Contig_2439	3	4	377	408	0.924	PASSED	1	0	30	
Contig_14305	3	5	368	408	0.902	PASSED	2	1	37	
Contig_8789	1	2	394	408	0.966	PASSED	0	0	14	
Contig_12639	1	2	397	408	0.973	PASSED	0	0	11	
Contig_1631	1	2	390	408	0.956	PASSED	0	0	18	
Contig_15678	1	2	389	408	0.953	PASSED	0	0	19	
Contig_611	1	2	384	408	0.941	PASSED	0	0	24	
Contig_15501	1	2	376	408	0.922	PASSED	0	0	32	
Contig_13107	1	2	376	408	0.922	PASSED	0	0	32	
Contig_10940	2	3	396	408	0.971	PASSED	0	0	12	
Contig_13376	1	2	383	408	0.939	PASSED	0	0	25	
Contig_15378	1	2	370	408	0.907	PASSED	0	0	38	
Contig_3778	1	2	384	408	0.941	PASSED	0	0	24	
Contig_12677	1	2	380	408	0.931	PASSED	0	0	28	
Contig_5042	1	2	384	408	0.941	PASSED	0	0	24	
Contig_12897	1	2	388	408	0.951	PASSED	0	0	20	
Contig_5597	1	2	367	408	0.900	PASSED	0	0	41	
Contig_11096	1	2	383	408	0.939	PASSED	0	0	25	
Contig_7048	1	2	395	408	0.968	PASSED	0	0	13	
Contig_2021	0	0	0	408	0.000	FILTERED	0	360	48	Missing data
Contig_6977	1	2	380	408	0.931	PASSED	0	0	28	
Contig_6213	2	3	383	408	0.939	PASSED	0	0	25	
Contig_2635	1	2	395	408	0.968	PASSED	0	0	13	
Contig_1339	1	2	408	408	1.000	PASSED	0	0	0	
Contig_1388	0	0	0	408	0.000	FILTERED	0	365	43	Missing data
Contig_4791	1	2	374	408	0.917	PASSED	0	0	34	
Contig_11470	1	2	386	408	0.946	PASSED	0	0	22	
Contig_12849	0	0	0	408	0.000	FILTERED	0	381	27	Missing data
Contig_8736	0	0	0	408	0.000	FILTERED	0	357	51	Missing data
Contig_7861	1	2	390	408	0.956	PASSED	0	0	18	
Contig_3887	2	3	376	408	0.922	PASSED	0	0	32	
Contig_15807	1	2	379	408	0.929	PASSED	0	0	29	
Contig_4035	1	2	393	408	0.963	PASSED	0	0	15	
Contig_10412	2	3	392	408	0.961	PASSED	0	1	15	
Contig_5717	1	2	381	408	0.934	PASSED	0	0	27	
Contig_10166	2	3	390	408	0.956	PASSED	0	0	18	
Contig_10578	1	2	368	408	0.902	PASSED	0	0	40	
Contig_3313	1	2	396	408	0.971	PASSED	0	0	12	
Contig_13089	1	2	377	408	0.924	PASSED	0	0	31	
Contig_5289	1	2	383	408	0.939	PASSED	0	0	25	
Contig_2794	1	2	373	408	0.914	PASSED	0	0	35	
Contig_1754	1	2	387	408	0.949	PASSED	0	0	21	
Contig_6222	1	2	397	408	0.973	PASSED	0	0	11	
Contig_12414	4	5	392	408	0.961	PASSED	1	3	12	
Contig_15645	1	2	372	408	0.912	PASSED	0	0	36	
Contig_6099	1	2	392	408	0.961	PASSED	0	0	16	
Contig_15157	1	2	407	408	0.998	PASSED	0	0	1	
Contig_1425	2	3	377	408	0.924	PASSED	0	0	31	
Contig_13718	0	0	0	408	0.000	FILTERED	0	354	54	Missing data
Contig_5619	1	2	378	408	0.926	PASSED	0	0	30	
Contig_3580	1	2	367	408	0.900	PASSED	0	0	41	
Contig_6715	1	2	381	408	0.934	PASSED	0	0	27	
Contig_11535	1	2	375	408	0.919	PASSED	0	0	33	
Contig_364	3	4	384	408	0.941	PASSED	2	0	22	
Contig_6983	1	2	392	408	0.961	PASSED	0	0	16	
Contig_8933	1	2	392	408	0.961	PASSED	0	0	16	
Contig_7302	1	2	377	408	0.924	PASSED	0	0	31	
Contig_14103	4	5	341	408	0.836	PASSED	2	43	22	
Contig_7860	1	2	383	408	0.939	PASSED	0	0	25	
Contig_7424	0	0	0	408	0.000	FILTERED	0	362	46	Missing data
Contig_15638	2	3	384	408	0.941	PASSED	0	1	23	
Contig_8760	0	0	0	408	0.000	FILTERED	0	353	55	Missing data
Contig_2108	0	0	0	408	0.000	FILTERED	0	370	38	Missing data
Contig_11945	0	0	0	408	0.000	FILTERED	0	348	60	Missing data
Contig_10345	1	2	387	408	0.949	PASSED	0	0	21	
Contig_8746	1	2	387	408	0.949	PASSED	0	0	21	
Contig_3914	2	3	396	408	0.971	PASSED	1	1	10	
Contig_13656	1	2	378	408	0.926	PASSED	0	0	30	
Contig_4566	3	4	372	408	0.912	PASSED	0	2	34	
Contig_10298	2	3	391	408	0.958	PASSED	0	1	16	
Contig_1628	3	5	393	408	0.963	PASSED	0	0	15	
Contig_3983	0	0	0	408	0.000	FILTERED	0	369	39	Missing data
Contig_2573	1	2	379	408	0.929	PASSED	0	0	29	
Contig_10660	1	2	385	408	0.944	PASSED	0	0	23	
Contig_11907	1	2	387	408	0.949	PASSED	0	0	21	
Contig_12764	2	2	395	408	0.968	PASSED	0	0	13	
Contig_12784	1	2	369	408	0.904	PASSED	0	0	39	
Contig_6789	0	0	0	408	0.000	FILTERED	0	366	42	Missing data
Contig_4076	1	2	388	408	0.951	PASSED	0	0	20	
Contig_8127	1	2	389	408	0.953	PASSED	0	0	19	
Contig_4650	1	2	379	408	0.929	PASSED	0	0	29	
Contig_2560	1	2	375	408	0.919	PASSED	0	0	33	
Contig_4105	1	2	392	408	0.961	PASSED	0	0	16	
Contig_777	1	2	383	408	0.939	PASSED	0	0	25	
Contig_6622	0	0	0	408	0.000	FILTERED	0	372	36	Missing data
Contig_9045	1	2	378	408	0.926	PASSED	0	0	30	
Contig_8166	0	0	0	408	0.000	FILTERED	0	363	45	Missing data
Contig_10742	1	2	382	408	0.936	PASSED	0	0	26	
Contig_12856	0	0	0	408	0.000	FILTERED	0	377	31	Missing data
Contig_11396	0	0	0	408	0.000	FILTERED	0	354	54	Missing data
Contig_7136	1	2	388	408	0.951	PASSED	0	0	20	
Contig_7992	2	3	377	408	0.924	PASSED	0	2	29	
Contig_1504	1	2	369	408	0.904	PASSED	0	0	39	
Contig_11531	1	2	369	408	0.904	PASSED	0	0	39	
Contig_2734	1	2	376	408	0.922	PASSED	0	0	32	
Contig_7581	1	2	372	408	0.912	PASSED	0	0	36	
Contig_5672	2	3	383	408	0.939	PASSED	2	0	23	
Contig_8956	2	3	391	408	0.958	PASSED	1	0	16	
Contig_13995	2	3	391	408	0.958	PASSED	2	0	15	
Contig_10392	1	2	377	408	0.924	PASSED	0	0	31	
Contig_7283	2	3	389	408	0.953	PASSED	0	1	18	
Contig_4242	1	2	379	408	0.929	PASSED	0	0	29	
Contig_3651	0	0	0	408	0.000	FILTERED	0	360	48	Missing data
Contig_190	1	2	386	408	0.946	PASSED	0	0	22	
Contig_315	1	2	389	408	0.953	PASSED	0	0	19	
Contig_9028	1	2	376	408	0.922	PASSED	0	0	32	
Contig_4491	1	2	377	408	0.924	PASSED	0	0	31	
Contig_14082	0	0	0	408	0.000	FILTERED	0	366	42	Missing data
Contig_15184	1	2	380	408	0.931	PASSED	0	0	28	
Contig_4871	1	2	382	408	0.936	PASSED	0	0	26	
Contig_9001	1	2	380	408	0.931	PASSED	0	0	28	
Contig_8490	1	2	375	408	0.919	PASSED	0	0	33	
Contig_156	1	2	385	408	0.944	PASSED	0	0	23	
Contig_13008	0	0	0	408	0.000	FILTERED	0	360	48	Missing data
Contig_9228	2	3	377	408	0.924	PASSED	0	0	31	
Contig_8072	1	2	398	408	0.975	PASSED	0	0	10	
Contig_13083	1	2	377	408	0.924	PASSED	0	0	31	
Contig_13361	0	0	0	408	0.000	FILTERED	0	357	51	Missing data
Contig_14101	1	2	367	408	0.900	PASSED	0	0	41	
Contig_5601	1	2	387	408	0.949	PASSED	0	0	21	
Contig_9074	1	2	398	408	0.975	PASSED	0	0	10	
Contig_11959	2	3	371	408	0.909	PASSED	6	0	31	
Contig_5435	1	2	377	408	0.924	PASSED	0	0	31	
Contig_4668	1	2	383	408	0.939	PASSED	0	0	25	
Contig_1330	1	2	383	408	0.939	PASSED	0	0	25	
Contig_2731	1	2	376	408	0.922	PASSED	0	0	32	
Contig_13259	2	3	381	408	0.934	PASSED	0	0	27	
Contig_3463	0	0	0	408	0.000	FILTERED	0	363	45	Missing data
Contig_4367	1	2	393	408	0.963	PASSED	0	0	15	
Contig_14660	1	2	389	408	0.953	PASSED	0	0	19	
Contig_5158	1	2	388	408	0.951	PASSED	0	0	20	
Contig_14439	1	2	392	408	0.961	PASSED	0	0	16	
Contig_15253	1	2	387	408	0.949	PASSED	0	0	21	
Contig_9205	1	2	380	408	0.931	PASSED	0	0	28	
Contig_3045	1	2	384	408	0.941	PASSED	0	0	24	
Contig_7245	1	2	393	408	0.963	PASSED	0	0	15	
Contig_8616	1	2	381	408	0.934	PASSED	0	0	27	
Contig_13014	0	0	0	408	0.000	FILTERED	0	359	49	Missing data
Contig_1546	0	0	0	408	0.000	FILTERED	0	387	21	Missing data
Contig_6016	0	0	0	408	0.000	FILTERED	0	364	44	Missing data
Contig_1906	0	0	0	408	0.000	FILTERED	0	364	44	Missing data
Contig_12560	1	2	378	408	0.926	PASSED	0	0	30	
Contig_13072	1	2	378	408	0.926	PASSED	0	0	30	
Contig_13325	0	0	0	408	0.000	FILTERED	0	372	36	Missing data
Contig_8848	2	2	390	408	0.956	PASSED	0	1	17	
Contig_11600	0	0	0	408	0.000	FILTERED	0	363	45	Missing data
Contig_11166	1	2	391	408	0.958	PASSED	0	0	17	
Contig_8538	1	2	382	408	0.936	PASSED	0	0	26	
Contig_14234	0	0	0	408	0.000	FILTERED	0	365	43	Missing data
Contig_12072	1	2	394	408	0.966	PASSED	0	0	14	
Contig_13872	1	2	395	408	0.968	PASSED	0	0	13	
Contig_7310	1	2	373	408	0.914	PASSED	0	0	35	
Contig_13641	2	3	389	408	0.953	PASSED	1	0	18	
Contig_12550	1	2	375	408	0.919	PASSED	0	0	33	
Contig_11576	2	3	381	408	0.934	PASSED	0	0	27	
Contig_4493	1	2	372	408	0.912	PASSED	0	0	36	
Contig_550	1	2	388	408	0.951	PASSED	0	0	20	
Contig_11563	2	4	380	408	0.931	PASSED	2	1	25	
Contig_5013	2	3	382	408	0.936	PASSED	1	1	24	
Contig_14550	1	2	378	408	0.926	PASSED	0	0	30	
Contig_3719	0	0	0	408	0.000	FILTERED	0	372	36	Missing data
Contig_8726	1	2	387	408	0.949	PASSED	0	0	21	
Contig_8134	3	4	382	408	0.936	PASSED	2	1	23	
Contig_14553	2	3	368	408	0.902	PASSED	2	0	38	
Contig_8253	1	2	375	408	0.919	PASSED	0	0	33	
Contig_6293	1	2	398	408	0.975	PASSED	0	0	10	
Contig_14779	1	2	397	408	0.973	PASSED	0	0	11	
Contig_13274	0	0	0	408	0.000	FILTERED	0	360	48	Missing data
Contig_11270	2	3	380	408	0.931	PASSED	4	1	23	
Contig_11833	1	2	393	408	0.963	PASSED	0	0	15	
Contig_11406	1	2	392	408	0.961	PASSED	0	0	16	
Contig_6452	0	0	0	408	0.000	FILTERED	0	366	42	Missing data
Contig_11351	0	0	0	408	0.000	FILTERED	0	362	46	Missing data
Contig_57	1	2	384	408	0.941	PASSED	0	0	24	
Contig_8180	1	2	388	408	0.951	PASSED	0	0	20	
Contig_4275	1	2	387	408	0.949	PASSED	0	0	21	
Contig_2351	1	2	388	408	0.951	PASSED	0	0	20	
Contig_12781	1	2	388	408	0.951	PASSED	0	0	20	
Contig_725	3	4	386	408	0.946	PASSED	0	0	22	
Contig_8818	1	2	389	408	0.953	PASSED	0	0	19	
Contig_8822	1	2	375	408	0.919	PASSED	0	0	33	
Contig_9584	0	0	0	408	0.000	FILTERED	0	370	38	Missing data
Contig_9512	1	2	390	408	0.956	PASSED	0	0	18	
Contig_432	0	0	0	408	0.000	FILTERED	0	358	50	Missing data
Contig_5805	4	2	383	408	0.939	PASSED	2	1	22	
Contig_4250	0	0	0	408	0.000	FILTERED	0	361	47	Missing data
Contig_13930	1	2	377	408	0.924	PASSED	0	0	31	
Contig_5240	3	3	375	408	0.919	PASSED	0	0	33	
Contig_1057	1	2	380	408	0.931	PASSED	0	0	28	
Contig_11753	1	2	383	408	0.939	PASSED	0	0	25	
Contig_9713	1	2	387	408	0.949	PASSED	0	0	21	
Contig_9800	1	2	395	408	0.968	PASSED	0	0	13	
Contig_10527	2	3	392	408	0.961	PASSED	0	0	16	
Contig_4445	1	2	372	408	0.912	PASSED	0	0	36	
Contig_4377	1	2	377	408	0.924	PASSED	0	0	31	
Contig_8862	3	3	372	408	0.912	PASSED	0	0	36	
Contig_3231	1	2	382	408	0.936	PASSED	0	0	26	
Contig_1832	1	2	368	408	0.902	PASSED	0	0	40	
Contig_4480	1	2	392	408	0.961	PASSED	0	0	16	
Contig_6871	1	2	393	408	0.963	PASSED	0	0	15	
Contig_11669	1	2	375	408	0.919	PASSED	0	0	33	
Contig_8245	1	2	393	408	0.963	PASSED	0	0	15	
Contig_14623	1	2	381	408	0.934	PASSED	0	0	27	
Contig_3927	1	2	386	408	0.946	PASSED	0	0	22	
Contig_10220	2	3	383	408	0.939	PASSED	0	0	25	
Contig_4611	1	2	397	408	0.973	PASSED	0	0	11	
Contig_4177	1	2	384	408	0.941	PASSED	0	0	24	
Contig_620	1	2	373	408	0.914	PASSED	0	0	35	
Contig_6763	0	0	0	408	0.000	FILTERED	0	360	48	Missing data
Contig_12929	1	2	381	408	0.934	PASSED	0	0	27	
Contig_13811	1	2	389	408	0.953	PASSED	0	0	19	
Contig_5230	1	2	383	408	0.939	PASSED	0	0	25	
Contig_13461	1	2	386	408	0.946	PASSED	0	0	22	
Contig_8478	1	2	380	408	0.931	PASSED	0	0	28	
Contig_8483	1	2	394	408	0.966	PASSED	0	0	14	
Contig_424	1	2	388	408	0.951	PASSED	0	0	20	
Contig_15357	1	2	382	408	0.936	PASSED	0	0	26	
Contig_2759	2	3	391	408	0.958	PASSED	0	0	17	
Contig_4365	2	3	386	408	0.946	PASSED	0	0	22	
Contig_9618	0	0	0	408	0.000	FILTERED	0	363	45	Missing data
Contig_10785	3	5	380	408	0.931	PASSED	5	0	23	
Contig_1710	2	3	382	408	0.936	PASSED	3	3	20	
Contig_10423	2	3	390	408	0.956	PASSED	0	0	18	
Contig_15072	0	0	0	408	0.000	FILTERED	0	370	38	Missing data
Contig_2572	0	0	0	408	0.000	FILTERED	0	383	25	Missing data
Contig_8711	1	2	382	408	0.936	PASSED	0	0	26	
Contig_4770	1	2	393	408	0.963	PASSED	0	0	15	
Contig_6451	1	2	382	408	0.936	PASSED	0	0	26	
Contig_4264	1	2	386	408	0.946	PASSED	0	0	22	
Contig_8425	2	3	369	408	0.904	PASSED	0	0	39	
Contig_562	0	0	0	408	0.000	FILTERED	0	370	38	Missing data
Contig_10093	3	3	387	408	0.949	PASSED	1	0	20	
Contig_2529	1	2	391	408	0.958	PASSED	0	0	17	
Contig_5635	1	2	372	408	0.912	PASSED	0	0	36	
Contig_7214	0	0	0	408	0.000	FILTERED	0	360	48	Missing data
Contig_12457	1	2	385	408	0.944	PASSED	0	0	23	
Contig_6421	2	3	391	408	0.958	PASSED	0	0	17	
Contig_10301	2	3	380	408	0.931	PASSED	0	1	27	
Contig_14962	2	3	359	408	0.880	PASSED	20	0	29	
Contig_1221	0	0	0	408	0.000	FILTERED	0	356	52	Missing data
Contig_6887	0	0	0	408	0.000	FILTERED	0	355	53	Missing data
Contig_11516	2	3	372	408	0.912	PASSED	1	0	35	
Contig_4286	1	2	380	408	0.931	PASSED	0	0	28	
Contig_9561	2	3	383	408	0.939	PASSED	0	0	25	
Contig_2020	0	0	0	408	0.000	FILTERED	0	351	57	Missing data
Contig_1061	1	2	390	408	0.956	PASSED	0	0	18	
Contig_12722	1	2	384	408	0.941	PASSED	0	0	24	
Contig_7065	1	2	394	408	0.966	PASSED	0	0	14	
Contig_7197	3	4	371	408	0.909	PASSED	2	0	35	
