rad_haplotyper -v ONC.recode.vcf -b mapped_filtered.bed -r reference.fasta -x 30 -d 10 -z 3 -m .25 -g ONC.gen -p popmap -e --vcfout ONC.haplotyped.vcf
Locus	Sites	Haplotypes	Inds_Haplotyped	Total_Inds	Prop_Haplotyped	Status	Poss_Paralog	Low_Cov/Geno_Err	Miss_Geno	Comment
Contig_113564	1	2	392	413	0.949	PASSED	0	0	21	
Contig_11357	2	3	387	413	0.937	PASSED	0	0	26	
Contig_113571	1	2	385	413	0.932	PASSED	0	0	28	
Contig_113575	1	2	389	413	0.942	PASSED	0	0	24	
Contig_113577	0	0	0	413	0.000	FILTERED	0	382	31	Missing data
Contig_11358	1	1	384	413	0.930	PASSED	0	0	29	
Contig_113581	0	0	0	413	0.000	FILTERED	0	370	43	Missing data
Contig_113584	0	0	0	413	0.000	FILTERED	0	362	51	Missing data
Contig_113587	1	1	384	413	0.930	PASSED	0	0	29	
Contig_113599	1	2	376	413	0.910	PASSED	0	0	37	
Contig_113607	1	1	402	413	0.973	PASSED	0	0	11	
Contig_113625	1	2	384	413	0.930	PASSED	0	0	29	
Contig_113631	1	2	385	413	0.932	PASSED	0	0	28	
Contig_113634	1	2	382	413	0.925	PASSED	0	0	31	
Contig_113638	1	2	391	413	0.947	PASSED	0	0	22	
Contig_113640	2	3	380	413	0.920	PASSED	1	0	32	
Contig_113643	1	2	378	413	0.915	PASSED	0	0	35	
Contig_11365	2	3	393	413	0.952	PASSED	0	0	20	
Contig_113651	2	3	392	413	0.949	PASSED	0	0	21	
Contig_113656	3	4	387	413	0.937	PASSED	0	0	26	
Contig_113665	1	2	393	413	0.952	PASSED	0	0	20	
Contig_113671	0	0	0	413	0.000	FILTERED	0	383	30	Missing data
Contig_113673	1	2	400	413	0.969	PASSED	0	0	13	
Contig_113675	0	0	0	413	0.000	FILTERED	0	356	57	Missing data
Contig_113676	2	3	389	413	0.942	PASSED	0	1	23	
Contig_113680	1	2	381	413	0.923	PASSED	0	0	32	
Contig_113681	1	2	379	413	0.918	PASSED	0	0	34	
Contig_113683	0	0	0	413	0.000	FILTERED	0	365	48	Missing data
Contig_113692	2	3	382	413	0.925	PASSED	0	0	31	
Contig_113693	0	0	0	413	0.000	FILTERED	0	373	40	Missing data
Contig_1137	0	0	0	413	0.000	FILTERED	0	371	42	Missing data
Contig_113700	1	2	374	413	0.906	PASSED	0	0	39	
Contig_113703	4	6	383	413	0.927	PASSED	1	2	27	
Contig_113719	3	2	378	413	0.915	PASSED	0	0	35	
Contig_113722	1	2	389	413	0.942	PASSED	0	0	24	
Contig_113744	1	2	383	413	0.927	PASSED	0	0	30	
Contig_113752	1	2	391	413	0.947	PASSED	0	0	22	
Contig_113753	1	2	388	413	0.939	PASSED	0	0	25	
Contig_113760	1	2	400	413	0.969	PASSED	0	0	13	
Contig_113761	0	0	0	413	0.000	FILTERED	0	386	27	Missing data
Contig_113769	1	1	379	413	0.918	PASSED	0	0	34	
Contig_113774	1	1	410	413	0.993	PASSED	0	0	3	
Contig_113779	2	3	393	413	0.952	PASSED	0	0	20	
Contig_113782	1	2	392	413	0.949	PASSED	0	0	21	
Contig_113784	1	2	390	413	0.944	PASSED	0	0	23	
Contig_113785	1	2	404	413	0.978	PASSED	0	0	9	
Contig_113787	1	2	392	413	0.949	PASSED	0	0	21	
Contig_113796	2	2	376	413	0.910	PASSED	0	0	37	
Contig_113797	1	2	390	413	0.944	PASSED	0	0	23	
Contig_113799	0	0	0	413	0.000	FILTERED	0	374	39	Missing data
Contig_113801	2	3	385	413	0.932	PASSED	0	2	26	
Contig_113804	2	4	375	413	0.908	PASSED	0	1	37	
Contig_113809	1	2	407	413	0.985	PASSED	0	0	6	
Contig_11381	1	2	394	413	0.954	PASSED	0	0	19	
Contig_113815	1	2	391	413	0.947	PASSED	0	0	22	
Contig_113817	1	2	374	413	0.906	PASSED	0	0	39	
Contig_113818	1	2	396	413	0.959	PASSED	0	0	17	
Contig_11382	1	1	394	413	0.954	PASSED	0	0	19	
Contig_113844	2	3	375	413	0.908	PASSED	0	0	38	
Contig_113869	2	3	374	413	0.906	PASSED	0	0	39	
Contig_113873	2	3	404	413	0.978	PASSED	0	0	9	
Contig_113879	1	2	392	413	0.949	PASSED	0	0	21	
Contig_113896	1	1	385	413	0.932	PASSED	0	0	28	
Contig_1139	1	2	406	413	0.983	PASSED	0	0	7	
Contig_113915	1	2	384	413	0.930	PASSED	0	0	29	
Contig_113919	0	0	0	413	0.000	FILTERED	0	376	37	Missing data
Contig_113967	1	2	395	413	0.956	PASSED	0	0	18	
Contig_113973	1	2	379	413	0.918	PASSED	0	0	34	
Contig_113986	0	0	0	413	0.000	FILTERED	0	360	53	Missing data
Contig_113989	0	0	0	413	0.000	FILTERED	0	376	37	Missing data
Contig_114003	0	0	0	413	0.000	FILTERED	0	355	58	Missing data
Contig_114004	0	0	0	413	0.000	FILTERED	0	354	59	Missing data
Contig_114011	1	2	391	413	0.947	PASSED	0	0	22	
Contig_114019	3	1	395	413	0.956	PASSED	0	1	17	
Contig_114052	3	3	376	413	0.910	PASSED	0	0	37	
Contig_114061	3	3	375	413	0.908	PASSED	0	0	38	
Contig_114077	1	1	384	413	0.930	PASSED	0	0	29	
Contig_114109	1	2	383	413	0.927	PASSED	0	0	30	
Contig_114112	3	4	399	413	0.966	PASSED	1	0	13	
Contig_114129	1	2	391	413	0.947	PASSED	0	0	22	
Contig_114130	1	1	384	413	0.930	PASSED	0	0	29	
Contig_114141	1	2	380	413	0.920	PASSED	0	0	33	
Contig_114142	1	2	376	413	0.910	PASSED	0	0	37	
Contig_114154	3	3	378	413	0.915	PASSED	0	0	35	
Contig_114168	3	4	397	413	0.961	PASSED	1	0	15	
Contig_114184	0	0	0	413	0.000	FILTERED	0	371	42	Missing data
Contig_114197	3	4	370	413	0.896	PASSED	1	5	37	
Contig_114199	0	0	0	413	0.000	FILTERED	0	373	40	Missing data
Contig_114201	1	2	399	413	0.966	PASSED	0	0	14	
Contig_114222	0	0	0	413	0.000	FILTERED	0	385	28	Missing data
Contig_114242	2	3	377	413	0.913	PASSED	1	0	35	
Contig_114255	1	2	397	413	0.961	PASSED	0	0	16	
Contig_114263	1	2	392	413	0.949	PASSED	0	0	21	
Contig_114267	1	2	395	413	0.956	PASSED	0	0	18	
Contig_114308	0	0	0	413	0.000	FILTERED	0	364	49	Missing data
Contig_114309	1	2	393	413	0.952	PASSED	0	0	20	
Contig_114319	0	0	0	413	0.000	FILTERED	0	351	62	Missing data
Contig_114325	1	2	390	413	0.944	PASSED	0	0	23	
Contig_114330	1	2	377	413	0.913	PASSED	0	0	36	
Contig_114333	2	3	400	413	0.969	PASSED	0	0	13	
Contig_114336	1	2	396	413	0.959	PASSED	0	0	17	
Contig_114342	0	0	0	413	0.000	FILTERED	0	361	52	Missing data
Contig_11435	1	2	379	413	0.918	PASSED	0	0	34	
Contig_11437	1	1	405	413	0.981	PASSED	0	0	8	
Contig_114375	1	2	389	413	0.942	PASSED	0	0	24	
Contig_114421	0	0	0	413	0.000	FILTERED	0	370	43	Missing data
Contig_114426	2	3	379	413	0.918	PASSED	0	0	34	
Contig_114438	1	2	398	413	0.964	PASSED	0	0	15	
Contig_114441	0	0	0	413	0.000	FILTERED	0	369	44	Missing data
Contig_114447	2	3	394	413	0.954	PASSED	0	0	19	
Contig_114454	2	3	385	413	0.932	PASSED	0	0	28	
Contig_114460	1	1	378	413	0.915	PASSED	0	0	35	
Contig_114466	2	3	374	413	0.906	PASSED	6	0	33	
Contig_114471	2	2	399	413	0.966	PASSED	0	1	13	
Contig_114472	1	2	378	413	0.915	PASSED	0	0	35	
Contig_114497	1	1	412	413	0.998	PASSED	0	0	1	
Contig_11451	1	2	393	413	0.952	PASSED	0	0	20	
Contig_114514	2	3	376	413	0.910	PASSED	0	0	37	
Contig_114521	1	2	385	413	0.932	PASSED	0	0	28	
Contig_114531	2	3	393	413	0.952	PASSED	0	0	20	
Contig_114535	1	2	388	413	0.939	PASSED	0	0	25	
Contig_114546	1	2	385	413	0.932	PASSED	0	0	28	
Contig_114564	1	2	383	413	0.927	PASSED	0	0	30	
Contig_114583	1	2	380	413	0.920	PASSED	0	0	33	
Contig_114587	2	3	377	413	0.913	PASSED	0	0	36	
Contig_114599	1	2	385	413	0.932	PASSED	0	0	28	
Contig_11461	1	1	383	413	0.927	PASSED	0	0	30	
Contig_114616	1	1	384	413	0.930	PASSED	0	0	29	
Contig_114620	1	2	403	413	0.976	PASSED	0	0	10	
Contig_114623	4	5	378	413	0.915	PASSED	1	0	34	
Contig_114624	0	0	0	413	0.000	FILTERED	0	356	57	Missing data
Contig_114632	1	2	387	413	0.937	PASSED	0	0	26	
Contig_114634	1	2	395	413	0.956	PASSED	0	0	18	
Contig_114643	7	6	161	413	0.390	PASSED	0	229	23	
Contig_114650	1	2	393	413	0.952	PASSED	0	0	20	
Contig_114656	0	0	0	413	0.000	FILTERED	0	354	59	Missing data
Contig_11467	1	1	394	413	0.954	PASSED	0	0	19	
Contig_114672	1	2	408	413	0.988	PASSED	0	0	5	
Contig_114677	2	3	398	413	0.964	PASSED	1	1	13	
Contig_114680	0	0	0	413	0.000	FILTERED	0	355	58	Missing data
Contig_114690	1	2	394	413	0.954	PASSED	0	0	19	
Contig_114691	1	2	399	413	0.966	PASSED	0	0	14	
Contig_114697	1	2	388	413	0.939	PASSED	0	0	25	
Contig_11470	1	2	382	413	0.925	PASSED	0	0	31	
Contig_114703	1	1	409	413	0.990	PASSED	0	0	4	
Contig_114732	1	2	387	413	0.937	PASSED	0	0	26	
Contig_114738	0	0	0	413	0.000	FILTERED	0	390	23	Missing data
Contig_114744	0	0	0	413	0.000	FILTERED	0	354	59	Missing data
Contig_114747	2	3	389	413	0.942	PASSED	0	0	24	
Contig_114751	1	2	395	413	0.956	PASSED	0	0	18	
Contig_114769	0	0	0	413	0.000	FILTERED	0	359	54	Missing data
Contig_114787	1	2	378	413	0.915	PASSED	0	0	35	
Contig_114799	0	0	0	413	0.000	FILTERED	0	365	48	Missing data
Contig_114808	4	2	397	413	0.961	PASSED	0	0	16	
Contig_114815	3	3	389	413	0.942	PASSED	0	0	24	
Contig_114819	0	0	0	413	0.000	FILTERED	0	362	51	Missing data
Contig_114824	1	2	383	413	0.927	PASSED	0	0	30	
Contig_114856	1	2	389	413	0.942	PASSED	0	0	24	
Contig_11486	1	2	383	413	0.927	PASSED	0	0	30	
Contig_114868	5	8	390	413	0.944	PASSED	7	1	15	
Contig_114872	4	6	401	413	0.971	PASSED	1	0	11	
Contig_114891	1	2	392	413	0.949	PASSED	0	0	21	
Contig_114897	1	1	392	413	0.949	PASSED	0	0	21	
Contig_114902	1	2	382	413	0.925	PASSED	0	0	31	
Contig_114908	1	2	376	413	0.910	PASSED	0	0	37	
Contig_114912	0	0	0	413	0.000	FILTERED	0	367	46	Missing data
Contig_114913	1	2	401	413	0.971	PASSED	0	0	12	
Contig_114919	3	4	399	413	0.966	PASSED	1	0	13	
Contig_11492	1	2	385	413	0.932	PASSED	0	0	28	
Contig_114925	1	2	400	413	0.969	PASSED	0	0	13	
Contig_114932	1	1	408	413	0.988	PASSED	0	0	5	
Contig_114933	1	2	373	413	0.903	PASSED	0	0	40	
Contig_114947	3	3	375	413	0.908	PASSED	0	0	38	
Contig_114948	1	2	397	413	0.961	PASSED	0	0	16	
Contig_114951	0	0	0	413	0.000	FILTERED	0	374	39	Missing data
Contig_114955	1	2	375	413	0.908	PASSED	0	0	38	
Contig_114960	0	0	0	413	0.000	FILTERED	0	360	53	Missing data
Contig_114966	1	2	392	413	0.949	PASSED	0	0	21	
Contig_114974	2	3	390	413	0.944	PASSED	1	0	22	
Contig_115014	1	2	395	413	0.956	PASSED	0	0	18	
Contig_115019	1	2	384	413	0.930	PASSED	0	0	29	
Contig_11502	1	2	389	413	0.942	PASSED	0	0	24	
Contig_115020	0	0	0	413	0.000	FILTERED	0	356	57	Missing data
Contig_115027	0	0	0	413	0.000	FILTERED	0	386	27	Missing data
Contig_115029	1	2	394	413	0.954	PASSED	0	0	19	
Contig_11504	0	0	0	413	0.000	FILTERED	0	372	41	Missing data
Contig_115044	1	2	383	413	0.927	PASSED	0	0	30	
Contig_115045	0	0	0	413	0.000	FILTERED	0	387	26	Missing data
Contig_115046	2	3	399	413	0.966	PASSED	0	0	14	
Contig_115052	2	3	398	413	0.964	PASSED	0	0	15	
Contig_115059	3	2	395	413	0.956	PASSED	0	0	18	
Contig_115061	1	2	376	413	0.910	PASSED	0	0	37	
Contig_115062	2	3	379	413	0.918	PASSED	0	0	34	
Contig_115076	4	4	397	413	0.961	PASSED	0	0	16	
Contig_115092	1	2	387	413	0.937	PASSED	0	0	26	
Contig_115094	1	2	382	413	0.925	PASSED	0	0	31	
Contig_115097	1	2	381	413	0.923	PASSED	0	0	32	
Contig_115103	1	2	387	413	0.937	PASSED	0	0	26	
Contig_115115	1	2	396	413	0.959	PASSED	0	0	17	
Contig_115117	1	2	372	413	0.901	PASSED	0	0	41	
Contig_115130	1	2	398	413	0.964	PASSED	0	0	15	
Contig_115132	4	5	388	413	0.939	PASSED	0	0	25	
Contig_115135	2	2	392	413	0.949	PASSED	0	0	21	
Contig_11514	1	2	397	413	0.961	PASSED	0	0	16	
Contig_115142	0	0	0	413	0.000	FILTERED	0	375	38	Missing data
Contig_115144	2	2	391	413	0.947	PASSED	0	0	22	
Contig_115146	1	2	395	413	0.956	PASSED	0	0	18	
Contig_115154	3	3	382	413	0.925	PASSED	0	0	31	
Contig_11516	1	2	395	413	0.956	PASSED	0	0	18	
Contig_115163	1	2	385	413	0.932	PASSED	0	0	28	
Contig_115168	3	4	395	413	0.956	PASSED	0	0	18	
Contig_11518	2	3	388	413	0.939	PASSED	0	0	25	
Contig_115184	0	0	0	413	0.000	FILTERED	0	366	47	Missing data
Contig_115194	1	2	382	413	0.925	PASSED	0	0	31	
Contig_115196	2	1	1	413	0.002	FILTERED	0	353	59	Missing data
Contig_115198	0	0	0	413	0.000	FILTERED	0	353	60	Missing data
Contig_115206	3	4	397	413	0.961	PASSED	0	0	16	
Contig_115209	1	2	395	413	0.956	PASSED	0	0	18	
Contig_115211	1	2	393	413	0.952	PASSED	0	0	20	
Contig_115213	1	2	398	413	0.964	PASSED	0	0	15	
Contig_115214	1	2	386	413	0.935	PASSED	0	0	27	
Contig_115221	2	3	383	413	0.927	PASSED	0	0	30	
Contig_115224	1	1	373	413	0.903	PASSED	0	0	40	
Contig_115231	2	3	386	413	0.935	PASSED	0	1	26	
Contig_115269	1	2	384	413	0.930	PASSED	0	0	29	
Contig_115277	1	2	388	413	0.939	PASSED	0	0	25	
Contig_115281	1	2	397	413	0.961	PASSED	0	0	16	
Contig_115299	2	3	384	413	0.930	PASSED	0	0	29	
Contig_115309	1	2	381	413	0.923	PASSED	0	0	32	
Contig_115319	0	0	0	413	0.000	FILTERED	0	378	35	Missing data
Contig_115320	0	0	0	413	0.000	FILTERED	0	376	37	Missing data
Contig_115333	1	2	411	413	0.995	PASSED	0	0	2	
Contig_115335	0	0	0	413	0.000	FILTERED	0	369	44	Missing data
Contig_115337	1	2	389	413	0.942	PASSED	0	0	24	
Contig_115340	1	2	399	413	0.966	PASSED	0	0	14	
Contig_115352	1	2	375	413	0.908	PASSED	0	0	38	
Contig_115355	0	0	0	413	0.000	FILTERED	0	373	40	Missing data
Contig_115358	1	2	383	413	0.927	PASSED	0	0	30	
Contig_115359	1	2	380	413	0.920	PASSED	0	0	33	
Contig_115364	1	2	384	413	0.930	PASSED	0	0	29	
Contig_11538	2	3	402	413	0.973	PASSED	1	1	9	
Contig_115383	2	3	368	413	0.891	PASSED	0	0	45	
Contig_115384	4	3	365	413	0.884	PASSED	5	6	37	
Contig_1154	2	3	395	413	0.956	PASSED	0	0	18	
Contig_115401	1	2	394	413	0.954	PASSED	0	0	19	
Contig_11542	0	0	0	413	0.000	FILTERED	0	375	38	Missing data
Contig_115422	2	3	391	413	0.947	PASSED	0	1	21	
Contig_115429	0	0	0	413	0.000	FILTERED	0	356	57	Missing data
Contig_115439	1	2	404	413	0.978	PASSED	0	0	9	
Contig_115442	1	2	388	413	0.939	PASSED	0	0	25	
Contig_115445	1	1	388	413	0.939	PASSED	0	0	25	
Contig_115451	1	2	393	413	0.952	PASSED	0	0	20	
Contig_115453	1	2	374	413	0.906	PASSED	0	0	39	
Contig_115462	2	3	396	413	0.959	PASSED	0	1	16	
Contig_115474	1	2	397	413	0.961	PASSED	0	0	16	
Contig_115483	1	2	387	413	0.937	PASSED	0	0	26	
Contig_115493	1	2	386	413	0.935	PASSED	0	0	27	
Contig_115522	1	2	399	413	0.966	PASSED	0	0	14	
Contig_115523	1	2	394	413	0.954	PASSED	0	0	19	
Contig_11553	2	1	363	413	0.879	PASSED	0	29	21	
Contig_115532	1	1	373	413	0.903	PASSED	0	0	40	
Contig_115543	1	2	390	413	0.944	PASSED	0	0	23	
Contig_115562	1	2	379	413	0.918	PASSED	0	0	34	
Contig_115576	1	2	409	413	0.990	PASSED	0	0	4	
Contig_115580	3	3	387	413	0.937	PASSED	0	1	25	
Contig_115583	1	1	396	413	0.959	PASSED	0	0	17	
Contig_115594	1	2	383	413	0.927	PASSED	0	0	30	
Contig_115598	0	0	0	413	0.000	FILTERED	0	370	43	Missing data
Contig_115625	1	2	386	413	0.935	PASSED	0	0	27	
Contig_115626	1	2	380	413	0.920	PASSED	0	0	33	
Contig_115643	0	0	0	413	0.000	FILTERED	0	370	43	Missing data
Contig_11566	2	3	398	413	0.964	PASSED	0	0	15	
Contig_115675	1	2	380	413	0.920	PASSED	0	0	33	
Contig_115697	0	0	0	413	0.000	FILTERED	0	381	32	Missing data
Contig_115716	2	2	393	413	0.952	PASSED	0	2	18	
Contig_115719	1	2	391	413	0.947	PASSED	0	0	22	
Contig_115724	1	2	383	413	0.927	PASSED	0	0	30	
Contig_115736	1	2	385	413	0.932	PASSED	0	0	28	
Contig_115759	0	0	0	413	0.000	FILTERED	0	371	42	Missing data
Contig_115765	0	0	0	413	0.000	FILTERED	0	374	39	Missing data
Contig_115779	0	0	0	413	0.000	FILTERED	0	368	45	Missing data
Contig_115795	3	4	381	413	0.923	PASSED	0	1	31	
Contig_115799	0	0	0	413	0.000	FILTERED	0	362	51	Missing data
Contig_115816	1	2	394	413	0.954	PASSED	0	0	19	
Contig_115817	2	2	402	413	0.973	PASSED	0	0	11	
Contig_115832	0	0	0	413	0.000	FILTERED	0	361	52	Missing data
Contig_115833	3	4	379	413	0.918	PASSED	0	0	34	
Contig_115840	0	0	0	413	0.000	FILTERED	0	377	36	Missing data
Contig_115850	2	3	387	413	0.937	PASSED	0	0	26	
Contig_115851	1	2	394	413	0.954	PASSED	0	0	19	
Contig_115856	1	2	381	413	0.923	PASSED	0	0	32	
Contig_115863	1	2	402	413	0.973	PASSED	0	0	11	
Contig_115864	1	2	394	413	0.954	PASSED	0	0	19	
Contig_115865	2	2	399	413	0.966	PASSED	0	0	14	
Contig_115866	1	2	390	413	0.944	PASSED	0	0	23	
Contig_115881	1	2	398	413	0.964	PASSED	0	0	15	
Contig_115886	4	5	391	413	0.947	PASSED	0	0	22	
Contig_115892	1	2	374	413	0.906	PASSED	0	0	39	
Contig_115897	1	1	397	413	0.961	PASSED	0	0	16	
Contig_115914	0	0	0	413	0.000	FILTERED	0	350	63	Missing data
Contig_115918	3	4	378	413	0.915	PASSED	0	0	35	
Contig_115923	3	3	387	413	0.937	PASSED	0	0	26	
Contig_115927	1	2	389	413	0.942	PASSED	0	0	24	
Contig_115934	0	0	0	413	0.000	FILTERED	0	373	40	Missing data
Contig_115940	1	2	403	413	0.976	PASSED	0	0	10	
Contig_115951	3	4	391	413	0.947	PASSED	0	0	22	
Contig_115959	1	2	392	413	0.949	PASSED	0	0	21	
Contig_115967	1	1	406	413	0.983	PASSED	0	0	7	
Contig_115968	0	0	0	413	0.000	FILTERED	0	368	45	Missing data
Contig_115993	2	3	403	413	0.976	PASSED	0	0	10	
Contig_115997	1	2	400	413	0.969	PASSED	0	0	13	
Contig_116003	0	0	0	413	0.000	FILTERED	0	379	34	Missing data
Contig_116006	1	2	391	413	0.947	PASSED	0	0	22	
Contig_116007	1	2	390	413	0.944	PASSED	0	0	23	
Contig_116015	3	5	391	413	0.947	PASSED	0	0	22	
Contig_116027	1	2	399	413	0.966	PASSED	0	0	14	
Contig_11604	1	2	390	413	0.944	PASSED	0	0	23	
Contig_116051	2	2	393	413	0.952	PASSED	0	0	20	
Contig_11606	1	2	392	413	0.949	PASSED	0	0	21	
Contig_116064	0	0	0	413	0.000	FILTERED	0	370	43	Missing data
Contig_116087	1	2	385	413	0.932	PASSED	0	0	28	
Contig_116089	1	1	393	413	0.952	PASSED	0	0	20	
Contig_116093	2	3	395	413	0.956	PASSED	0	0	18	
Contig_11610	0	0	0	413	0.000	FILTERED	0	364	49	Missing data
Contig_116121	2	2	394	413	0.954	PASSED	0	0	19	
Contig_116136	0	0	0	413	0.000	FILTERED	0	366	47	Missing data
Contig_116145	2	1	376	413	0.910	PASSED	0	0	37	
Contig_116149	0	0	0	413	0.000	FILTERED	0	358	55	Missing data
Contig_116155	3	4	397	413	0.961	PASSED	2	0	14	
Contig_116177	1	2	403	413	0.976	PASSED	0	0	10	
Contig_11618	0	0	0	413	0.000	FILTERED	0	381	32	Missing data
Contig_116182	1	2	392	413	0.949	PASSED	0	0	21	
Contig_116183	1	2	400	413	0.969	PASSED	0	0	13	
Contig_116196	1	2	387	413	0.937	PASSED	0	0	26	
Contig_1162	2	3	385	413	0.932	PASSED	0	0	28	
Contig_116208	1	2	383	413	0.927	PASSED	0	0	30	
Contig_116211	4	5	382	413	0.925	PASSED	0	2	29	
Contig_116220	2	3	393	413	0.952	PASSED	0	0	20	
Contig_116229	0	0	0	413	0.000	FILTERED	0	367	46	Missing data
Contig_116233	0	0	0	413	0.000	FILTERED	0	358	55	Missing data
Contig_11624	1	2	384	413	0.930	PASSED	0	0	29	
Contig_11625	1	2	382	413	0.925	PASSED	0	0	31	
Contig_116266	2	3	380	413	0.920	PASSED	0	0	33	
Contig_116276	1	2	377	413	0.913	PASSED	0	0	36	
Contig_116277	1	2	392	413	0.949	PASSED	0	0	21	
Contig_116283	1	2	394	413	0.954	PASSED	0	0	19	
Contig_116294	1	2	390	413	0.944	PASSED	0	0	23	
Contig_116300	2	4	388	413	0.939	PASSED	0	0	25	
Contig_116316	0	0	0	413	0.000	FILTERED	0	386	27	Missing data
Contig_116329	0	0	0	413	0.000	FILTERED	0	363	50	Missing data
Contig_116336	1	2	388	413	0.939	PASSED	0	0	25	
Contig_11634	1	1	397	413	0.961	PASSED	0	0	16	
Contig_116340	2	3	379	413	0.918	PASSED	0	0	34	
Contig_116345	2	3	375	413	0.908	PASSED	1	0	37	
Contig_11635	1	1	391	413	0.947	PASSED	0	0	22	
Contig_116361	1	2	379	413	0.918	PASSED	0	0	34	
Contig_116372	0	0	0	413	0.000	FILTERED	0	374	39	Missing data
Contig_116390	1	2	390	413	0.944	PASSED	0	0	23	
Contig_116392	1	2	402	413	0.973	PASSED	0	0	11	
Contig_116396	3	2	381	413	0.923	PASSED	0	0	32	
Contig_1164	1	2	398	413	0.964	PASSED	0	0	15	
Contig_116406	0	0	0	413	0.000	FILTERED	0	390	23	Missing data
Contig_116407	0	0	0	413	0.000	FILTERED	0	379	34	Missing data
Contig_116410	2	1	5	413	0.012	FILTERED	0	370	38	Missing data
Contig_11642	1	1	376	413	0.910	PASSED	0	0	37	
Contig_116421	2	1	2	413	0.005	FILTERED	0	381	30	Missing data
Contig_116422	0	0	0	413	0.000	FILTERED	0	383	30	Missing data
Contig_116428	1	2	394	413	0.954	PASSED	0	0	19	
Contig_116436	1	2	396	413	0.959	PASSED	0	0	17	
Contig_116437	1	2	393	413	0.952	PASSED	0	0	20	
Contig_116449	1	2	393	413	0.952	PASSED	0	0	20	
Contig_116454	0	0	0	413	0.000	FILTERED	0	356	57	Missing data
Contig_116456	2	3	389	413	0.942	PASSED	0	0	24	
Contig_116465	1	2	383	413	0.927	PASSED	0	0	30	
Contig_116468	0	0	0	413	0.000	FILTERED	0	355	58	Missing data
Contig_116472	3	3	374	413	0.906	PASSED	1	0	38	
Contig_116475	2	2	384	413	0.930	PASSED	0	0	29	
Contig_116482	2	2	396	413	0.959	PASSED	0	0	17	
Contig_116495	1	2	375	413	0.908	PASSED	0	0	38	
Contig_116497	1	1	375	413	0.908	PASSED	0	0	38	
Contig_116498	0	0	0	413	0.000	FILTERED	0	364	49	Missing data
Contig_116518	1	2	386	413	0.935	PASSED	0	0	27	
Contig_116519	2	3	382	413	0.925	PASSED	5	0	26	
Contig_116521	1	2	389	413	0.942	PASSED	0	0	24	
Contig_116524	2	3	382	413	0.925	PASSED	0	0	31	
Contig_116529	1	2	405	413	0.981	PASSED	0	0	8	
Contig_116530	0	0	0	413	0.000	FILTERED	0	370	43	Missing data
Contig_116543	2	3	391	413	0.947	PASSED	0	0	22	
Contig_116553	1	2	385	413	0.932	PASSED	0	0	28	
Contig_116558	1	2	400	413	0.969	PASSED	0	0	13	
Contig_116560	0	0	0	413	0.000	FILTERED	0	376	37	Missing data
Contig_116562	1	2	394	413	0.954	PASSED	0	0	19	
Contig_116584	1	2	390	413	0.944	PASSED	0	0	23	
Contig_116585	3	4	392	413	0.949	PASSED	0	1	20	
Contig_116598	1	2	392	413	0.949	PASSED	0	0	21	
Contig_116602	1	2	398	413	0.964	PASSED	0	0	15	
Contig_116608	0	0	0	413	0.000	FILTERED	0	367	46	Missing data
Contig_116614	0	0	0	413	0.000	FILTERED	0	383	30	Missing data
Contig_116615	1	2	397	413	0.961	PASSED	0	0	16	
Contig_116634	1	2	405	413	0.981	PASSED	0	0	8	
Contig_116652	1	2	386	413	0.935	PASSED	0	0	27	
Contig_116665	0	0	0	413	0.000	FILTERED	0	370	43	Missing data
Contig_116667	2	3	392	413	0.949	PASSED	2	0	19	
Contig_116668	0	0	0	413	0.000	FILTERED	0	370	43	Missing data
Contig_116676	1	2	378	413	0.915	PASSED	0	0	35	
Contig_116686	1	2	383	413	0.927	PASSED	0	0	30	
Contig_116691	1	2	407	413	0.985	PASSED	0	0	6	
Contig_116703	1	2	394	413	0.954	PASSED	0	0	19	
Contig_116719	1	2	393	413	0.952	PASSED	0	0	20	
Contig_116725	1	2	392	413	0.949	PASSED	0	0	21	
Contig_116732	1	1	385	413	0.932	PASSED	0	0	28	
Contig_116735	1	2	396	413	0.959	PASSED	0	0	17	
Contig_116740	1	2	397	413	0.961	PASSED	0	0	16	
Contig_116760	1	2	391	413	0.947	PASSED	0	0	22	
Contig_116785	1	2	384	413	0.930	PASSED	0	0	29	
Contig_116799	1	2	399	413	0.966	PASSED	0	0	14	
Contig_116800	2	2	405	413	0.981	PASSED	0	0	8	
Contig_11681	2	3	395	413	0.956	PASSED	0	0	18	
Contig_116815	2	3	387	413	0.937	PASSED	0	0	26	
Contig_116827	0	0	0	413	0.000	FILTERED	0	378	35	Missing data
Contig_116837	2	3	381	413	0.923	PASSED	0	0	32	
Contig_116855	0	0	0	413	0.000	FILTERED	0	387	26	Missing data
Contig_116863	2	3	373	413	0.903	PASSED	1	0	39	
Contig_116866	1	2	383	413	0.927	PASSED	0	0	30	
Contig_116871	0	0	0	413	0.000	FILTERED	0	374	39	Missing data
Contig_116881	0	0	0	413	0.000	FILTERED	0	367	46	Missing data
Contig_116882	0	0	0	413	0.000	FILTERED	0	376	37	Missing data
Contig_11689	1	1	384	413	0.930	PASSED	0	0	29	
Contig_116925	1	2	391	413	0.947	PASSED	0	0	22	
Contig_116929	0	0	0	413	0.000	FILTERED	0	369	44	Missing data
Contig_116942	1	2	401	413	0.971	PASSED	0	0	12	
